CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_log,PURCHASES_log,CASH_ADVANCE_log,activity,transactions_per_month,payment_ratio,payment_vs_spend,utilization,cash_ratio,oneoff_ratio,installment_ratio,cluster_3,pca1,pca2,profitability_score,profitability_category,segment
C15291,1268.250294,1.0,167.0,167.0,0.0,1141.77504,0.083333,0.083333,0.0,0.333333,5,1,1800.0,467.080947,404.439747,0.0,12,7.146181685460331,5.123963979403259,7.0412148290260435,0.208333,0.5,0.0,0.3566115804130761,0.7041922787340366,4.276311011235955,0.6254681647940075,0.0,0,1.9024028030984559,0.8861270721795576,12.032655223076924,Hög lönsamhet,Becknare
C15292,668.291862,0.545455,248.77,0.0,248.77,0.0,0.333333,0.0,0.333333,0.0,0,8,1500.0,2482.201611,244.376255,0.0,12,6.506220231060615,5.520540494402504,0.0,0.1666665,0.6666666666666666,0.0,5.0,0.44523108727514993,0.0,0.0,0.7132780915789776,1,-0.4760486338115127,-1.5924465866688788,2.7617148538461547,Medel lönsamhet,Mönstermedborgare
C15293,50.853021,1.0,428.75,0.0,428.75,0.0,1.0,0.0,1.0,0.0,0,18,8000.0,319.919021,107.187821,0.090909,12,3.9484131972019645,6.063203644262958,0.0,0.5,1.5,0.090909,0.7444305317044794,0.006355833145856768,0.0,0.0,0.8108747044917257,1,-2.0382318935179495,-0.4856323362332977,0.5076154758227347,Låg lönsamhet,Mönstermedborgare
C15294,241.001768,0.5,1888.88,1000.0,888.88,0.0,0.875,0.125,0.875,0.0,0,9,1000.0,3450.990535,185.857663,0.4,8,5.488945031915123,7.54426861397449,0.0,0.4375,1.125,0.4,1.826036856837471,0.24076100699300698,0.0,0.5027955432203048,0.4469249024576646,1,-1.8676217332581118,-0.1569448496354572,2.902094782222222,Medel lönsamhet,Mönstermedborgare
C15295,157.763858,0.909091,211.07,211.07,0.0,0.0,0.25,0.25,0.0,0.0,0,4,1400.0,994.915444,186.548599,0.1,12,5.067417928451048,5.356916408850973,0.0,0.125,0.3333333333333333,0.1,4.691448314235865,0.11260803568879371,0.0,0.6785289484681905,0.0,1,-0.5531221459477046,-1.9866994873249457,0.7084672007692308,Låg lönsamhet,Mönstermedborgare
C15296,724.854858,1.0,185.63,185.63,0.0,321.127263,0.25,0.25,0.0,0.083333,1,4,1300.0,1474.929946,441.741032,0.083333,12,6.587350074727914,5.229128047195038,5.77494669417098,0.1666665,0.4166666666666667,0.083333,2.9047933992822075,0.5571520814757879,1.1242770822392607,0.649896719532262,0.0,2,0.884995753170964,-0.3292426333361237,4.6745390343011,Medel lönsamhet,Stureplan
C15297,147.527826,0.727273,0.0,0.0,0.0,291.423252,0.0,0.0,0.0,0.181818,3,0,1200.0,114.87215,198.55418,0.0,11,5.000772321160607,0.0,5.67820224591781,0.090909,0.2727272727272727,0.0,0.3928283719380838,0.12283749042464613,2.91423252,0.0,0.0,0,1.8395551775728425,-1.475499359248641,2.557520955,Låg lönsamhet,Becknare
C15298,581.916416,1.0,5723.9,3780.51,1943.39,0.0,1.0,1.0,1.0,0.0,0,130,7500.0,5666.333186,186.941527,1.0,12,6.368043807290045,8.652580361020977,0.0,0.5,10.833333333333334,1.0,0.9897698101276878,0.07757851166511132,0.0,0.6491371761190955,0.33369219938529165,2,-3.4703009102725804,2.1540317065144836,4.403,Medel lönsamhet,Stureplan
C15299,5292.264382,1.0,0.0,0.0,0.0,3383.299741,0.0,0.0,0.0,0.666667,9,0,8000.0,994.210187,1051.709303,0.0,9,8.574190419977649,0.0,8.126902292749122,0.3333335,1.0,0.0,0.293771315511855,0.6614503664541933,5.0,0.0,0.0,0,3.116019709004405,0.7206808472660873,53.52771983800001,Hög lönsamhet,Becknare
C15300,2762.536531,1.0,0.0,0.0,0.0,478.933445,0.0,0.0,0.0,0.083333,1,0,3000.0,652.759069,6038.567518,0.0,12,7.924266490292152,0.0,6.17364743803827,0.0416665,0.08333333333333333,0.0,1.3601033139084524,0.9205386641119627,4.78933445,0.0,0.0,0,3.4745588886781387,-0.45825493639604276,13.572423242307694,Hög lönsamhet,Becknare
C15301,273.429593,1.0,8534.58,7875.08,659.5,0.0,0.916667,0.916667,0.75,0.0,0,116,5000.0,7512.513474,131.710372,0.875,12,5.614694736246658,9.051998588397119,0.0,0.4583335,9.666666666666666,0.875,0.8801409481253765,0.05467498360327935,0.0,0.9120397286260594,0.07637893215419858,2,-3.242892978034899,1.9003940104450248,6.696518073557693,Medel lönsamhet,Stureplan
C15302,12.039121,1.0,274.98,0.0,274.98,0.0,1.0,0.0,0.833333,0.0,0,6,1500.0,310.575541,0.0,0.0,6,2.567954146251027,5.620328399323409,0.0,0.5,1.0,0.0,1.1253552467570112,0.008020733510992672,0.0,0.0,0.7333191103525522,1,-1.9510301231595921,-1.002549383895361,0.4788222928571429,Låg lönsamhet,Mönstermedborgare
C15303,1451.993504,1.0,0.0,0.0,0.0,1739.998495,0.0,0.0,0.0,0.25,4,0,2000.0,251.384712,228.826381,0.0,8,7.281381192810117,0.0,7.462214075322095,0.125,0.5,0.0,0.1443911139050123,0.7256339350324837,5.0,0.0,0.0,0,3.2444421746103775,-0.08995960777015091,23.533283866666668,Hög lönsamhet,Becknare
C15304,90.017392,0.909091,1247.39,427.02,820.37,0.0,0.909091,0.272727,0.818182,0.0,0,25,5000.0,762.863333,115.044143,0.454545,11,4.511050609134703,7.129610000111418,0.0,0.4545455,2.272727272727273,0.454545,0.6110777345220644,0.017999878424315136,0.0,0.31692383051677686,0.6088586081238542,1,-2.396604817751044,-0.1441694119148627,1.2440768189723335,Låg lönsamhet,Mönstermedborgare
C15305,0.920339,0.454545,343.4,0.0,343.4,0.0,0.833333,0.0,0.833333,0.0,0,10,3000.0,347.01723,13.714895,0.0,12,0.6525017329543665,5.841803772553575,0.0,0.4166665,0.8333333333333334,0.0,1.0075993902439024,0.000306677440853049,0.0,0.0,0.7744700045105999,1,-2.1603156996597312,-1.5960069627477766,0.2676936115384615,Låg lönsamhet,Mönstermedborgare
C15306,1071.748626,1.0,0.0,0.0,0.0,567.817662,0.0,0.0,0.0,0.166667,2,0,3500.0,513.503781,436.115043,0.0,12,6.977979443050493,0.0,6.343559929343095,0.0833335,0.16666666666666666,0.0,0.9027563933132582,0.3061264284490146,5.0,0.0,0.0,0,2.806042939031784,-0.9363537256171628,7.616372635384616,Medel lönsamhet,Becknare
C15307,303.929544,0.545455,0.0,0.0,0.0,1120.769857,0.0,0.0,0.0,0.083333,1,0,1200.0,1471.642879,146.079539,0.125,12,5.720080746643356,0.0,7.022662946504632,0.0416665,0.08333333333333333,0.125,1.3118937630715817,0.25306373355537054,5.0,0.0,0.0,0,2.617383978606508,-1.491300616576036,7.919885085384616,Medel lönsamhet,Becknare
C15308,1938.648722,1.0,0.0,0.0,0.0,2548.837078,0.0,0.0,0.0,0.333333,5,0,6000.0,1732.275197,457.524824,0.0,12,7.570262164527996,0.0,7.843784745130964,0.1666665,0.4166666666666667,0.0,0.6793670120911153,0.32305427795367436,5.0,0.0,0.0,0,2.9331369245530614,-0.3991898083604314,23.141492487692307,Hög lönsamhet,Becknare
C15309,79.432369,0.636364,799.83,81.0,718.83,0.0,0.583333,0.083333,0.5,0.0,0,17,3000.0,786.407104,179.622447,1.0,12,4.387416694665974,6.68564868983677,0.0,0.2916665,1.4166666666666667,1.0,0.9819900653072436,0.026468633455514826,0.0,0.09001700321171777,0.7988508940577664,1,-2.655458990225247,-1.2341275803354732,0.6152538461538462,Låg lönsamhet,Mönstermedborgare
C15310,670.885072,1.0,341.9,215.18,126.72,294.185703,0.833333,0.25,0.666667,0.166667,4,13,4000.0,409.29211,185.805592,0.0,12,6.510087302087387,5.837438859468874,5.687604659981655,0.5,1.4166666666666667,0.0,0.6424443494378652,0.16767934816295926,0.6657291310251188,0.48694274722787967,0.28676171079429735,2,-0.3492749815103439,0.8787719009412974,4.653700756923077,Medel lönsamhet,Stureplan
C15311,1494.69695,0.666667,0.0,0.0,0.0,3020.521475,0.0,0.0,0.0,0.5,20,0,3000.0,582.828406,318.94963,0.0,6,7.310347564484222,0.0,8.013515783173345,0.25,3.3333333333333335,0.0,0.19289235930385037,0.4980662945684772,5.0,0.0,0.0,0,2.712034674798037,0.6133395959511966,45.19665221428571,Hög lönsamhet,Becknare
C15312,114.361988,0.727273,2141.32,98.0,2043.32,0.0,0.666667,0.083333,0.666667,0.0,0,13,6500.0,3361.500799,47.676403,0.0,12,4.748074906397861,7.669644632940227,0.0,0.3333335,1.0833333333333333,0.0,1.569093692352216,0.01759144562375019,0.0,0.04372423393357486,0.9116592008280834,1,-1.9088457731987227,-0.7242938090244225,2.087023030769231,Låg lönsamhet,Mönstermedborgare
C15313,2002.429291,1.0,3500.03,1814.42,1685.61,0.0,1.0,0.666667,1.0,0.0,0,129,6000.0,1619.62737,537.587864,0.0,12,7.6026156367156865,8.160812489898243,0.0,0.5,10.75,0.0,0.462614536293605,0.3336826013997667,0.0,0.5040013555442594,0.4682210981575153,2,-2.121797032006604,3.1101628690004097,10.393981888461537,Medel lönsamhet,Stureplan
C15314,2135.646123,1.0,114.0,114.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,8000.0,577.415935,768.591692,0.0,12,7.66699264637979,4.74493212836325,0.0,0.0416665,0.16666666666666666,0.0,5.0,0.26692240007499063,0.0,0.5327102803738317,0.0,1,0.3031516796532288,-1.700149751243743,8.301715857692308,Medel lönsamhet,Mönstermedborgare
C15315,943.584041,0.875,103.0,103.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,1000.0,215.325023,410.484825,0.0,8,6.850744662337292,4.6443908991413725,0.0,0.0625,0.125,0.0,2.0704329134615382,0.9426413996003996,0.0,0.5073891625615764,0.0,2,0.7415520224403281,-0.554589913444532,5.356578005555556,Medel lönsamhet,Stureplan
C15316,4785.789559,1.0,0.0,0.0,0.0,8422.554694,0.0,0.0,0.0,0.875,25,0,9500.0,687.474829,1010.781349,0.0,8,8.473615227490331,0.0,9.038787190830643,0.4375,3.125,0.0,0.08161338698135127,0.503714299442164,5.0,0.0,0.0,0,2.7502785905443683,1.350568076304459,101.45487260777777,Hög lönsamhet,Becknare
C15317,1436.996287,1.0,0.0,0.0,0.0,73.568388,0.0,0.0,0.0,0.25,4,0,1500.0,292.521349,503.505212,0.0,12,7.271005956219244,0.0,4.311716664049685,0.125,0.3333333333333333,0.0,3.922860032860037,0.9573592851432378,0.73568388,0.0,0.0,0,2.255842416019189,-1.249919536483632,5.979637337692308,Medel lönsamhet,Becknare
C15318,5.313086,0.545455,71.75,0.0,71.75,0.0,0.583333,0.0,0.583333,0.0,0,7,3000.0,112.61746,99.423595,0.142857,12,1.8426246219760525,4.287028906051602,0.0,0.2916665,0.5833333333333334,0.142857,1.5480063230240548,0.001770438520493169,0.0,0.0,0.4177583697234352,1,-1.3783973553489872,-2.088841684225765,0.07270797874345385,Låg lönsamhet,Mönstermedborgare
C15319,365.48242,1.0,1618.31,1000.0,618.31,0.0,1.0,0.142857,0.857143,0.0,0,9,1000.0,1366.668756,380.796942,0.333333,7,5.9039505529183955,7.389755411568292,0.0,0.5,1.2857142857142858,0.333333,0.843982162773033,0.3651173026973027,0.0,0.5819671654125275,0.3598361180462198,2,-1.6788529852355947,0.5213087587096822,3.5457316780883747,Medel lönsamhet,Stureplan
C15320,322.383609,1.0,2903.17,935.82,1967.35,0.0,1.0,0.333333,0.75,0.0,0,24,4000.0,2826.698853,181.386587,0.833333,12,5.778839262494307,7.973902914176195,0.0,0.5,2.0,0.833333,0.9733241693840236,0.0805757583104224,0.0,0.3116107313272309,0.6550911203827955,1,-2.733036417715018,0.04910677171108769,2.439864265235396,Låg lönsamhet,Mönstermedborgare
C15321,3497.200665,1.0,1350.13,519.8,830.33,1938.008846,0.666667,0.416667,0.583333,0.166667,3,32,4000.0,1882.437447,1279.813588,0.0,12,8.160004019570708,7.208696558349374,7.569932217377681,0.416667,2.9166666666666665,0.0,0.5723192407305265,0.8740816458385403,1.3364380062477157,0.3584506216684021,0.5725900436512589,2,0.4146127545140348,2.211155638550171,26.41554161,Hög lönsamhet,Stureplan
C15322,3720.59375,1.0,345.0,0.0,345.0,2529.303126,1.0,0.0,1.0,0.25,7,12,4500.0,977.281878,1592.232637,0.0,12,8.221907282937725,5.846438775057725,7.8360943871928255,0.625,1.5833333333333333,0.0,0.3398882953115115,0.8266149189069095,5.0,0.0,0.7752808988764045,2,1.1606450137057815,2.243302257033698,30.14030289076923,Hög lönsamhet,Stureplan
C15323,5598.352813,1.0,0.0,0.0,0.0,2698.171001,0.0,0.0,0.0,0.583333,26,0,6000.0,1421.321273,1718.462688,0.0,12,8.630406300937475,0.0,7.900699968180346,0.2916665,2.1666666666666665,0.0,0.5265769647322911,0.9329033182802867,5.0,0.0,0.0,0,3.29902964315283,1.0324636659043898,38.13625544076923,Hög lönsamhet,Becknare
C15324,0.0,0.0,933.75,0.0,933.75,0.0,0.75,0.0,0.75,0.0,0,9,4000.0,0.0,0.0,0.0,12,0.0,6.840279113857223,0.0,0.375,0.75,0.0,0.0,0.0,0.0,0.0,0.9032648125755743,1,-2.4651739081482127,-1.4742043131001759,0.7182692307692308,Låg lönsamhet,Mönstermedborgare
C15325,2.777589,0.090909,0.0,0.0,0.0,135.339466,0.0,0.0,0.0,0.083333,1,0,3000.0,0.0,0.0,0.0,12,1.3290859754431352,0.0,4.915147849248078,0.0416665,0.08333333333333333,0.0,0.0,0.0009255544818393868,1.35339466,0.0,0.0,0,0.9023365154930442,-2.5436430445995493,0.8435412869230768,Låg lönsamhet,Becknare
C15326,3362.979048,1.0,90.0,90.0,0.0,2093.951054,0.083333,0.083333,0.0,0.25,3,1,5000.0,1599.377333,765.036103,0.0,12,8.120879792773799,4.51085950651685,7.64728546883749,0.1666665,0.3333333333333333,0.0,0.7319968701687904,0.6724613173365327,5.0,0.47368421052631576,0.0,0,2.4516569270008377,0.7478364482965174,25.889618209230772,Hög lönsamhet,Becknare
C15327,563.459762,0.833333,420.06,283.36,136.7,765.914966,0.833333,0.333333,0.666667,0.666667,10,9,1200.0,70.500843,97.68575,0.0,6,6.3358691002696705,6.042775341342409,6.642375929510639,0.75,3.1666666666666665,0.0,0.0593953916632139,0.46915883597002495,1.4727434642156676,0.5448602084374881,0.26285428604391803,2,-0.351428488384999,2.315056233928499,13.378112197142858,Hög lönsamhet,Stureplan
C15328,31.980197,0.727273,300.0,0.0,300.0,0.0,0.666667,0.0,0.583333,0.0,0,8,7500.0,214.796949,99.124898,0.0,12,3.4959072904307744,5.707110264748875,0.0,0.3333335,0.6666666666666666,0.0,0.7136111262458472,0.004263457805625917,0.0,0.0,0.75,1,-1.611554321032689,-1.1309117242038624,0.35376998846153845,Låg lönsamhet,Mönstermedborgare
C15329,1964.369476,0.727273,0.0,0.0,0.0,2706.493856,0.0,0.0,0.0,0.083333,1,0,3000.0,636.224436,675.460542,0.0,12,7.583435535126947,0.0,7.903778709620493,0.0416665,0.08333333333333333,0.0,0.2349864745177837,0.6545716347884039,5.0,0.0,0.0,0,3.4208159663721394,-0.3527610686467938,24.210614021538465,Hög lönsamhet,Becknare
C15330,740.704213,0.545455,1311.76,524.8,786.96,0.0,0.416667,0.083333,0.333333,0.0,0,14,3500.0,5149.432038,277.233099,0.0,12,6.608950528920529,7.179887070085603,0.0,0.2083335,1.1666666666666667,0.0,3.922599742527195,0.21156932676378176,0.0,0.3717345724485748,0.5574318581061937,1,-1.0222385706434118,-0.8975360143186734,3.857908511538462,Medel lönsamhet,Mönstermedborgare
C15331,991.949111,1.0,945.43,945.43,0.0,0.0,0.583333,0.583333,0.0,0.0,0,10,1500.0,1448.269927,1950.911172,0.0,12,6.900679414997824,6.852697011231933,0.0,0.2916665,0.8333333333333334,0.0,1.5302451602337206,0.6608588347768155,0.0,0.9043455802875373,0.0,2,-0.35285176217356873,0.5186095104439015,4.542442734615386,Medel lönsamhet,Stureplan
C15332,37.615084,0.909091,229.5,0.0,229.5,0.0,0.5,0.0,0.416667,0.0,0,6,6000.0,229.256141,180.598109,0.444444,12,3.6536429773393326,5.440250862436703,0.0,0.25,0.5,0.444444,0.9946036485900217,0.006268135977337111,0.0,0.0,0.6965098634294385,1,-1.7948199272175305,-1.6372661165012095,0.2569126369488615,Låg lönsamhet,Mönstermedborgare
C15333,2266.220776,1.0,125.32,125.32,0.0,434.011893,0.083333,0.083333,0.0,0.083333,1,1,3000.0,657.190307,633.370465,0.0,12,7.726310032620612,4.838818369947386,6.075373370944832,0.083333,0.16666666666666666,0.0,1.1728590059034885,0.755155206931023,1.9262022590094088,0.5561867566128174,0.0,0,1.6960020039806005,0.2735640780529051,11.483476172307693,Medel lönsamhet,Becknare
C15334,262.25861,1.0,2269.74,614.5,1655.24,292.97442,1.0,0.416667,1.0,0.083333,1,41,3000.0,2239.223522,188.5229,1.0,12,5.573136857031944,7.727861048541293,5.683492756750649,0.5416665,3.5,1.0,0.8734293900020268,0.08739040653115628,0.12363146167934036,0.2593111480584368,0.6984901297188721,1,-2.4108583578984493,0.66863345396937,3.548873353846154,Medel lönsamhet,Mönstermedborgare
C15335,14.5923,1.0,200.4,0.0,200.4,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,196.541494,156.086837,0.454545,12,2.746777202656385,5.305292980284462,0.0,0.5,1.0,0.454545,0.9758763356504468,0.0036471632091977005,0.0,0.0,0.6671105193075899,1,-2.260221289044027,-1.1883466723750273,0.18476708844807693,Låg lönsamhet,Mönstermedborgare
C15336,833.541256,1.0,0.0,0.0,0.0,1422.637361,0.0,0.0,0.0,0.333333,8,0,2500.0,180.104404,282.085369,0.0,12,6.726882179866691,0.0,7.260970397320891,0.1666665,0.6666666666666666,0.0,0.1265100291225077,0.33328318912435023,5.0,0.0,0.0,0,2.735065533635943,-0.4212268369305693,11.96061936,Hög lönsamhet,Becknare
C15337,116.172752,0.111111,0.0,0.0,0.0,1867.994674,0.0,0.0,0.0,0.111111,6,0,3000.0,0.0,0.0,0.0,9,4.763649358645004,0.0,7.533155957799282,0.0555555,0.6666666666666666,0.0,0.0,0.038711346884371875,5.0,0.0,0.0,0,2.3945746549369016,-1.3044529231046862,15.524821152000001,Hög lönsamhet,Becknare
C15338,478.520473,0.727273,768.96,368.96,400.0,2604.390666,0.25,0.083333,0.166667,0.333333,9,3,5000.0,2465.151762,161.497921,0.363636,12,6.172786589970936,6.646338565446435,7.865337910697746,0.2916665,1.0,0.363636,0.7305558923792066,0.0956849576084783,2.997135272049346,0.42459952126680167,0.46032038298655864,2,-0.005404848245620447,0.2782226710921037,17.78973179953912,Hög lönsamhet,Stureplan
C15339,1018.811119,1.0,3137.2,1737.1,1400.1,0.0,1.0,0.666667,1.0,0.0,0,57,6500.0,4106.558919,260.772338,0.0,12,6.927372711679875,8.051404666124968,0.0,0.5,4.75,0.0,1.308571448282455,0.156716061990463,0.0,0.5366057086370938,0.4325033979982701,2,-1.82748496588323,1.370214835781375,6.331735073076923,Medel lönsamhet,Stureplan
C15341,2827.367195,1.0,678.32,195.0,483.32,175.567183,0.333333,0.083333,0.25,0.083333,1,9,3000.0,1223.23593,1933.376383,0.0,12,7.9474548612326155,6.521092297836569,5.173701444174867,0.208333,0.8333333333333334,0.0,1.4308741016649444,0.9421416844385204,0.2255719793915099,0.2505396238051187,0.6209785178332818,2,0.5023130939975762,0.7753488809202568,12.47668726076923,Hög lönsamhet,Stureplan
C15342,1529.318797,1.0,678.44,0.0,678.44,36.989392,0.75,0.0,0.666667,0.083333,1,17,1500.0,731.943501,1187.72741,0.0,12,7.333231356733995,6.521268929471754,3.6373069628598307,0.4166665,1.5,0.0,1.0216547634327096,1.0188666202531644,0.047517332100097634,0.0,0.8715379476902523,2,-0.2012535255994216,1.1827206532095902,6.631499323846155,Medel lönsamhet,Stureplan
C15343,2670.123456,1.0,3103.57,1587.68,1515.89,3780.101366,1.0,0.333333,1.0,0.166667,3,44,7500.0,1865.73836,573.258246,0.090909,12,7.890254432932861,8.040630498465065,8.237770612841276,0.5833335,3.9166666666666665,0.090909,0.2709988989763495,0.3559689982668977,1.1799652781116066,0.49559709948588604,0.47318772494435896,2,-0.5120339977956423,2.5302699915347477,34.98562072437883,Hög lönsamhet,Stureplan
C15344,481.961018,0.909091,967.23,585.5,381.73,6718.127621,0.25,0.166667,0.166667,0.666667,19,15,1400.0,9282.027007,217.823333,0.571429,12,6.1799359423209665,6.875469662359167,8.812713606786499,0.4583335,2.8333333333333335,0.571429,1.2075975988471381,0.3440121470378301,5.0,0.5486165119046503,0.3576829736795255,2,0.18825127759364108,1.2461797327566588,42.88078734248184,Hög lönsamhet,Stureplan
C15345,72.087172,1.0,607.36,607.36,0.0,0.0,1.0,1.0,0.0,0.0,0,12,5500.0,554.770836,192.60691,1.0,12,4.291652865720212,6.410766812004168,0.0,0.5,1.0,1.0,0.9119120849497009,0.01310437593164879,0.0,0.8586292693960642,0.0,1,-2.446005659254058,-0.48967992597978,0.4672,Låg lönsamhet,Mönstermedborgare
C15346,87.887472,1.0,1282.73,0.0,1282.73,0.0,0.916667,0.0,0.916667,0.0,0,11,3500.0,1347.51278,177.102986,0.818182,12,4.487371210204665,7.157525181764057,0.0,0.4583335,0.9166666666666666,0.818182,1.0496855101929534,0.025103533847472152,0.0,0.0,0.9276793010927658,1,-2.8063577604917738,-0.8625362211669626,1.0481750937849847,Låg lönsamhet,Mönstermedborgare
C15347,5194.184491,1.0,73.42,73.42,0.0,1101.178394,0.083333,0.083333,0.0,0.166667,3,1,9500.0,1465.747485,1141.633296,0.0,12,8.555487416088505,4.309724722918476,7.005043858644045,0.125,0.3333333333333333,0.0,1.2468097034504795,0.5466987149773708,5.0,0.4233652404566947,0.0,0,2.4406654462892314,0.41658956680249587,26.810592005384613,Hög lönsamhet,Becknare
C15348,216.705656,1.0,1442.9,424.6,1018.3,0.0,1.0,0.666667,0.833333,0.0,0,29,4000.0,1111.898226,87.775306,1.0,6,5.383143948610405,7.2751030649771735,0.0,0.5,4.833333333333333,1.0,0.7700659505505921,0.05416287328167958,0.0,0.2751960593687212,0.6599909261779765,1,-3.0915751157513354,0.4006513955498863,2.0612857142857144,Låg lönsamhet,Mönstermedborgare
C15349,18.400472,0.166667,0.0,0.0,0.0,186.853063,0.0,0.0,0.0,0.166667,1,0,,9.040017,14.418723,0.0,6,2.9652973956702224,0.0,5.235660077449992,0.0833335,0.16666666666666666,0.0,0.04812280862303534,0.0,1.86853063,0.0,0.0,0,1.2030810534929917,-2.0449377155096853,2.26689552,Låg lönsamhet,Becknare
C15350,5829.92767,1.0,0.0,0.0,0.0,306.064982,0.0,0.0,0.0,0.25,4,0,6500.0,1438.89528,2351.635775,0.0,12,8.670931386754893,0.0,5.727059392941182,0.125,0.3333333333333333,0.0,4.685963442096435,0.8967739840024611,3.06064982,0.0,0.0,0,3.0522536385825014,-1.0124686786923327,24.30627554307693,Hög lönsamhet,Becknare
C15351,830.51605,1.0,1059.04,799.04,260.0,0.0,0.5,0.333333,0.25,0.0,0,8,3000.0,182.53903,400.00556,0.0,12,6.723250600912116,6.96606192224319,0.0,0.25,0.6666666666666666,0.0,0.17220013395720918,0.27674643452182607,0.0,0.6893981225842076,0.22432357813362783,2,-0.8020816068144935,0.2742892972108917,4.008938653846154,Medel lönsamhet,Stureplan
C15352,88.012898,0.545455,975.0,0.0,975.0,0.0,0.583333,0.0,0.583333,0.0,0,11,2725.0,1930.437135,142.662885,0.857143,12,4.48878128058037,6.883462586413092,0.0,0.2916665,0.9166666666666666,0.857143,1.977906900614754,0.03228646294937638,0.0,0.0,0.9069767441860465,1,-2.5392955704647053,-1.5201400855146385,0.7983586868061001,Låg lönsamhet,Mönstermedborgare
C15353,77.523872,1.0,325.0,0.0,325.0,117.402685,0.833333,0.0,0.75,0.166667,2,10,6500.0,408.437645,208.322149,0.166667,12,4.3634026804695765,5.786897381366708,4.774091399557642,0.5,1.0,0.166667,0.9211438243771572,0.011924914936163667,0.2762416117647059,0.0,0.7647058823529411,1,-1.3260686715164745,-0.2966717089667832,1.2209519108668307,Låg lönsamhet,Mönstermedborgare
C15354,8073.052656,1.0,2588.69,1592.99,995.7,1857.729049,1.0,0.833333,0.833333,0.333333,9,39,11500.0,2435.285131,2828.269468,0.0,12,8.996410823066132,7.859293456410339,7.527648226157377,0.6666665,4.0,0.0,0.5475726717381337,0.7019435402138944,0.690942075508891,0.5924781213155849,0.3703290449996095,2,-0.19007945278949304,3.213410815435571,44.47368128615385,Hög lönsamhet,Stureplan
C15355,72.76697,1.0,0.0,0.0,0.0,952.855308,0.0,0.0,0.0,0.083333,1,0,2500.0,945.465018,56.782521,0.090909,12,4.30091107044551,0.0,6.860511991182314,0.0416665,0.08333333333333333,0.090909,0.9912038126436677,0.02909514994002399,5.0,0.0,0.0,0,2.2418536059432044,-1.9047733719503566,6.1181549627856535,Medel lönsamhet,Becknare
C15356,8.285344,0.142857,72.52,72.52,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,3000.0,0.0,0.0,0.0,7,2.228437243122141,4.297557478047431,0.0,0.0714285,0.14285714285714285,0.0,0.0,0.0027608610463178943,0.0,0.4203570600510086,0.0,1,-0.6546542937095245,-1.9072249072665204,0.1424334,Låg lönsamhet,Mönstermedborgare
C15357,1207.768239,1.0,0.0,0.0,0.0,944.367262,0.0,0.0,0.0,0.25,8,0,1200.0,1106.479425,685.694358,0.0,12,7.097357135795339,0.0,6.851573489030967,0.125,0.6666666666666666,0.0,1.1704228287524516,1.005635502914238,5.0,0.0,0.0,0,3.396038234882455,-0.1615585152252209,10.456753300769229,Medel lönsamhet,Becknare
C15358,470.593325,1.0,6743.31,6182.78,560.53,0.0,1.0,1.0,0.666667,0.0,0,122,3200.0,4369.008441,222.118023,0.666667,12,6.156117014619028,8.816454465410542,0.0,0.5,10.166666666666666,0.666667,0.647806586737561,0.1470144720399875,0.0,0.9034779952975971,0.08190919306592861,2,-2.9585001755307103,2.4253134012065485,5.790485710777789,Medel lönsamhet,Stureplan
C15359,1915.675716,1.0,855.27,855.27,0.0,0.0,0.545455,0.545455,0.0,0.0,0,8,6200.0,519.064499,438.190574,0.0,11,7.558347566503445,6.752585746967883,0.0,0.2727275,0.7272727272727273,0.0,0.6061925549184253,0.30893012675374937,0.0,0.8953175541993363,0.0,2,-0.5324481470588668,0.5230584740482926,8.694707150000001,Medel lönsamhet,Stureplan
C15360,1283.81226,1.0,166.9,166.9,0.0,959.09202,0.166667,0.166667,0.0,0.666667,20,6,1200.0,1363.547891,1860.072318,0.0,12,7.15836788548819,5.123368564083496,6.867029134034832,0.416667,2.1666666666666665,0.0,1.2099002182819358,1.068952756036636,3.5934508055451486,0.6253278381416262,0.0,2,1.6524475579113842,1.7563643350271037,10.968228815384617,Medel lönsamhet,Stureplan
C15361,1322.579742,1.0,453.0,453.0,0.0,0.0,0.5,0.5,0.0,0.0,0,7,1800.0,616.31303,317.061706,0.0,12,7.188095270702165,6.118097198041348,0.0,0.25,0.5833333333333334,0.0,1.3575176872246697,0.7343585463631316,0.0,0.8191681735985533,0.0,2,-0.035065297832747415,0.4100820616708318,5.4353067,Medel lönsamhet,Stureplan
